Time_Seconds,Best_Fitness
21393.54,43624.0
21399.47,43624.0
21405.45,43624.0
21411.47,43624.0
21417.42,43624.0
21423.41,43624.0
21429.36,43624.0
21435.36,43624.0
21441.31,43624.0
21447.2,43624.0
21453.14,43624.0
21459.09,43624.0
21465.06,43624.0
21470.98,43624.0
21476.95,43624.0
21482.96,43624.0
21488.92,43624.0
21494.8,43624.0
21500.69,43624.0
21506.75,43624.0
21512.67,43624.0
21518.63,43624.0
21524.63,43624.0
21530.63,43624.0
21536.57,43624.0
21542.49,43624.0
21548.44,43624.0
21554.39,43624.0
21560.35,43624.0
21566.37,43624.0
21572.32,43624.0
21578.26,43624.0
21584.2,43624.0
21590.08,43624.0
21596.09,43624.0
21602.04,43624.0
21608.07,43624.0
21614.03,43624.0
21619.96,43624.0
21625.94,43624.0
21631.95,43624.0
21637.88,43624.0
21643.74,43624.0
21649.66,43624.0
21655.57,43624.0
21661.53,43624.0
21667.47,43624.0
21673.46,43624.0
21679.4,43624.0
21685.37,43624.0
21691.39,43624.0
21697.37,43624.0
21703.34,43624.0
21709.27,43624.0
21715.17,43624.0
21721.21,43624.0
21727.11,43624.0
21733.09,43624.0
21739.09,43624.0
21745.04,43624.0
21751.01,43624.0
21756.96,43624.0
21762.88,43624.0
21768.81,43624.0
21774.81,43624.0
21780.77,43624.0
21786.7,43624.0
21792.68,43624.0
21798.65,43624.0
21804.68,43624.0
21810.74,43624.0
21816.66,43624.0
21822.68,43624.0
21828.62,43624.0
21834.52,43624.0
21840.51,43624.0
21846.51,43624.0
21852.39,43624.0
21858.36,43624.0
21864.36,43624.0
21870.23,43624.0
21876.16,43624.0
21882.11,43624.0
21888.02,43624.0
21893.92,43624.0
21899.88,43624.0
21905.86,43624.0
21911.86,43624.0
21917.89,43624.0
21923.8,43624.0
21929.82,43624.0
21935.76,43624.0
21941.74,43624.0
21947.66,43624.0
21953.69,43624.0
21959.58,43624.0
21965.52,43624.0
21971.52,43624.0
21977.47,43624.0
21983.44,43624.0
21989.44,43624.0
21995.45,43624.0
22001.48,43624.0
22007.46,43624.0
22013.41,43624.0
22019.43,43624.0
22025.4,43624.0
22031.45,43624.0
22037.46,43624.0
22043.48,43624.0
22049.41,43624.0
22055.3,43624.0
22061.29,43624.0
22067.3,43624.0
22073.18,43624.0
22079.1,43624.0
22085.0,43624.0
22090.96,43624.0
22096.96,43624.0
22102.93,43624.0
22108.93,43624.0
22114.95,43624.0
22120.99,43624.0
22126.91,43624.0
22132.93,43624.0
22138.92,43624.0
22144.89,43624.0
22150.87,43624.0
22156.83,43624.0
22162.8,43624.0
22168.78,43624.0
22174.75,43624.0
22180.66,43624.0
22186.63,43624.0
22192.53,43624.0
22198.45,43624.0
22204.38,43624.0
22210.4,43624.0
22216.44,43624.0
22222.42,43624.0
22228.46,43624.0
22234.36,43624.0
22240.37,43624.0
22246.38,43624.0
22252.35,43624.0
22258.27,43624.0
22264.24,43624.0
22270.18,43624.0
22276.1,43624.0
22282.07,43624.0
22288.0,43624.0
22293.98,43624.0
22299.95,43624.0
22305.87,43624.0
22311.87,43624.0
22317.87,43624.0
22323.8,43624.0
22329.75,43624.0
22335.72,43624.0
22341.61,43624.0
22347.58,43624.0
22353.5,43624.0
22359.48,43624.0
22365.53,43624.0
22371.41,43624.0
22377.37,43624.0
22383.43,43624.0
22389.28,43624.0
22395.18,43624.0
22401.15,43624.0
22407.1,43624.0
22413.05,43624.0
22419.03,43624.0
22424.99,43624.0
22430.99,43624.0
22436.98,43624.0
22442.95,43624.0
22448.89,43624.0
22454.85,43624.0
22460.84,43624.0
22466.79,43624.0
22472.79,43624.0
22478.82,43624.0
22484.7,43624.0
22490.69,43624.0
22496.6,43624.0
22502.55,43624.0
22508.53,43624.0
22514.44,43624.0
22520.45,43624.0
22526.48,43624.0
22532.44,43624.0
22538.36,43624.0
22544.33,43624.0
22550.3,43624.0
22556.26,43624.0
22562.26,43624.0
22568.14,43624.0
22574.04,43624.0
22580.03,43624.0
22586.13,43624.0
22592.05,43624.0
22597.96,43624.0
22603.9,43624.0
22609.81,43624.0
22615.7,43624.0
22621.65,43624.0
22627.62,43624.0
22633.6,43624.0
22639.51,43624.0
22645.44,43624.0
22651.36,43624.0
22657.26,43624.0
22663.16,43624.0
22669.1,43624.0
22674.97,43624.0
22680.92,43624.0
22686.97,43624.0
22692.86,43624.0
22698.74,43624.0
22704.77,43624.0
22710.82,43624.0
22716.87,43624.0
22722.95,43624.0
22728.97,43624.0
22734.93,43624.0
22740.9,43624.0
22746.78,43624.0
22752.86,43624.0
22758.82,43624.0
22764.75,43624.0
22770.73,43624.0
22776.72,43624.0
22782.7,43624.0
22788.66,43624.0
22794.68,43624.0
22800.69,43624.0
22806.67,43624.0
22812.74,43624.0
22818.71,43624.0
22824.63,43624.0
22830.65,43624.0
22836.6,43624.0
22842.65,43624.0
22848.63,43624.0
22854.58,43624.0
22860.56,43624.0
22866.51,43624.0
22872.46,43624.0
22878.4,43624.0
22884.41,43624.0
22890.4,43624.0
22896.49,43624.0
22902.49,43624.0
22908.5,43624.0
22914.42,43624.0
22920.36,43624.0
22926.3,43624.0
22932.27,43624.0
22938.18,43624.0
22944.16,43624.0
22950.14,43624.0
22956.09,43624.0
22962.07,43624.0
22968.03,43624.0
22974.01,43624.0
22979.93,43624.0
22985.86,43624.0
22991.8,43624.0
22997.71,43624.0
23003.66,43624.0
23009.57,43624.0
23015.58,43624.0
23021.49,43624.0
23027.45,43624.0
23033.4,43624.0
23039.28,43624.0
23045.25,43624.0
23051.2,43624.0
23057.07,43624.0
23063.06,43624.0
23069.01,43624.0
23074.91,43624.0
23080.88,43624.0
23086.77,43624.0
23092.66,43624.0
23098.58,43624.0
23104.56,43624.0
23110.63,43624.0
23116.56,43624.0
23122.6,43624.0
23128.52,43624.0
23134.6,43624.0
23140.57,43624.0
23146.56,43624.0
23152.48,43624.0
23158.42,43624.0
23164.37,43624.0
23170.36,43624.0
23176.33,43624.0
23182.29,43624.0
23188.27,43624.0
23194.25,43624.0
23200.16,43624.0
23206.13,43624.0
23212.04,43624.0
23218.02,43624.0
23223.98,43624.0
23229.91,43624.0
23235.94,43624.0
23241.87,43624.0
23247.8,43624.0
23253.73,43624.0
23259.74,43624.0
23265.72,43624.0
23271.64,43624.0
23277.7,43624.0
23283.58,43624.0
23289.57,43624.0
23295.51,43624.0
23301.45,43624.0
23307.35,43624.0
23313.32,43624.0
23319.19,43624.0
23325.18,43624.0
23331.11,43624.0
23337.06,43624.0
23342.99,43624.0
23348.97,43624.0
23354.93,43624.0
23360.87,43624.0
23366.81,43624.0
23372.73,43624.0
23378.64,43624.0
23384.59,43624.0
23390.55,43624.0
23396.41,43624.0
23402.39,43624.0
23408.29,43624.0
23414.14,43624.0
23420.13,43624.0
23426.04,43624.0
23432.01,43624.0
23437.95,43624.0
23443.9,43624.0
23449.75,43624.0
23455.72,43624.0
23461.62,43624.0
23467.52,43624.0
23473.5,43624.0
23479.39,43624.0
23485.28,43624.0
23491.23,43624.0
23497.15,43624.0
23503.1,43624.0
23509.09,43624.0
23515.0,43624.0
23520.88,43624.0
23526.79,43624.0
23532.72,43624.0
23538.65,43624.0
23544.67,43624.0
23550.64,43624.0
23556.54,43624.0
23562.54,43624.0
23568.5,43624.0
23574.41,43624.0
23580.39,43624.0
23586.37,43624.0
23592.32,43624.0
23598.27,43624.0
23604.24,43624.0
23610.22,43624.0
23616.17,43624.0
23622.12,43624.0
23628.07,43624.0
23634.07,43624.0
23640.05,43624.0
23645.92,43624.0
23651.89,43624.0
23657.85,43624.0
23663.72,43624.0
23669.69,43624.0
23675.67,43624.0
23681.58,43624.0
23687.53,43624.0
23693.42,43624.0
23699.34,43624.0
23705.32,43624.0
23711.17,43624.0
23717.24,43624.0
23723.22,43624.0
23729.12,43624.0
23735.05,43624.0
23741.22,43624.0
23747.09,43624.0
23753.07,43624.0
23759.01,43624.0
23764.95,43624.0
23771.01,43624.0
23776.92,43624.0
23782.96,43624.0
23788.94,43624.0
23794.9,43624.0
23800.79,43624.0
23806.78,43624.0
23812.78,43624.0
23818.71,43599.0
23824.66,43599.0
23830.6,43599.0
23836.5,43599.0
23842.45,43599.0
23848.45,43599.0
23854.4,43599.0
23860.37,43599.0
23866.35,43599.0
23872.28,43599.0
23878.17,43599.0
23884.13,43599.0
23890.1,43599.0
23896.01,43599.0
23901.95,43599.0
23907.85,43599.0
23913.77,43599.0
23919.73,43599.0
23925.6,43599.0
23931.56,43599.0
23937.54,43599.0
23943.47,43599.0
23949.41,43599.0
23955.35,43599.0
23961.24,43599.0
23967.21,43599.0
23973.12,43599.0
23979.1,43599.0
23985.02,43599.0
23990.96,43599.0
23996.91,43599.0
24002.81,43599.0
24008.8,43599.0
24014.7,43599.0
24020.67,43599.0
24026.85,43599.0
24032.82,43599.0
24038.79,43599.0
24044.72,43599.0
24050.65,43599.0
24056.69,43599.0
24062.69,43599.0
24068.67,43599.0
24074.54,43599.0
24080.5,43599.0
24086.43,43599.0
24092.32,43599.0
24098.32,43599.0
24104.22,43599.0
24110.15,43599.0
24116.08,43599.0
24122.02,43599.0
24127.93,43599.0
24133.93,43599.0
24139.88,43599.0
24145.85,43599.0
24151.83,43599.0
24157.76,43599.0
24163.71,43599.0
24169.72,43599.0
24175.66,43599.0
24181.66,43599.0
24187.63,43599.0
24193.57,43599.0
24199.49,43599.0
24205.38,43599.0
24211.32,43599.0
24217.27,43599.0
24223.26,43599.0
24229.23,43599.0
24235.09,43599.0
24241.04,43599.0
24246.95,43599.0
24252.93,43599.0
24258.9,43599.0
24264.9,43599.0
24270.87,43599.0
24276.78,43599.0
24282.74,43599.0
24288.63,43599.0
24294.67,43599.0
24300.57,43599.0
24306.43,43599.0
24312.33,43599.0
24318.34,43599.0
24324.28,43599.0
24330.26,43599.0
24336.22,43599.0
24342.16,43599.0
24348.15,43599.0
24354.05,43599.0
24359.97,43599.0
24365.97,43599.0
24371.86,43599.0
24377.77,43599.0
24383.78,43599.0
24389.73,43599.0
24395.65,43599.0
24401.58,43599.0
24407.52,43599.0
24413.47,43599.0
24419.46,43599.0
24425.47,43599.0
24431.39,43599.0
24437.3,43599.0
24443.23,43599.0
24449.14,43599.0
24455.11,43599.0
24461.05,43599.0
24466.97,43599.0
24472.88,43599.0
24478.79,43599.0
24484.67,43599.0
24490.62,43599.0
24496.54,43599.0
24502.52,43599.0
24508.55,43599.0
24514.44,43599.0
24520.41,43599.0
24526.36,43599.0
24532.25,43599.0
24538.2,43599.0
24544.1,43599.0
24550.02,43599.0
24555.94,43599.0
24561.94,43599.0
24567.85,43599.0
24573.78,43599.0
24579.76,43599.0
24585.67,43599.0
24591.67,43599.0
24597.61,43599.0
24603.54,43599.0
24609.43,43599.0
24615.32,43599.0
24621.33,43599.0
24627.29,43599.0
24633.26,43599.0
24639.12,43599.0
24645.07,43599.0
24651.08,43599.0
24656.95,43599.0
24662.9,43599.0
24668.94,43599.0
24674.88,43599.0
24680.82,43599.0
24686.83,43599.0
24692.7,43599.0
24698.59,43599.0
24704.58,43599.0
24710.55,43599.0
24716.46,43599.0
24722.43,43599.0
24728.31,43599.0
24734.24,43599.0
24740.16,43599.0
24746.09,43599.0
24752.02,43599.0
24757.93,43599.0
24763.87,43599.0
24769.81,43599.0
24775.8,43599.0
24781.83,43599.0
24787.77,43599.0
24793.7,43599.0
24799.64,43599.0
24805.56,43599.0
24811.51,43599.0
24817.48,43599.0
24823.45,43599.0
24829.4,43599.0
24835.39,43599.0
24841.35,43599.0
24847.29,43599.0
24853.14,43599.0
24859.06,43599.0
24865.16,43599.0
24871.1,43599.0
24876.98,43599.0
24882.91,43599.0
24888.85,43599.0
24894.74,43599.0
24900.69,43599.0
24906.55,43599.0
24912.5,43599.0
24918.49,43599.0
24924.44,43599.0
24930.33,43599.0
24936.31,43599.0
24942.39,43599.0
24948.39,43599.0
24954.45,43599.0
24960.41,43599.0
24966.34,43599.0
24972.39,43599.0
24978.3,43599.0
24984.34,43599.0
24990.26,43599.0
24996.24,43599.0
25002.19,43599.0
25008.11,43599.0
25014.04,43599.0
25019.97,43599.0
25025.91,43599.0
25031.9,43599.0
25037.88,43599.0
25043.85,43599.0
25049.77,43599.0
25055.68,43599.0
25061.71,43599.0
25067.59,43599.0
25073.49,43599.0
25079.39,43599.0
25085.38,43599.0
25091.32,43599.0
25097.36,43599.0
25103.28,43599.0
25109.24,43599.0
25115.19,43599.0
25121.14,43599.0
25127.11,43599.0
25133.0,43599.0
25139.01,43599.0
25144.94,43599.0
25150.9,43599.0
25156.83,43599.0
25162.81,43599.0
25168.88,43599.0
25174.79,43599.0
25180.75,43599.0
25186.79,43599.0
25192.78,43599.0
25198.71,43599.0
25204.73,43599.0
25210.68,43599.0
25216.57,43599.0
25222.55,43599.0
25228.56,43599.0
25234.46,43599.0
25240.51,43599.0
25246.51,43599.0
25252.43,43599.0
25258.39,43599.0
25264.41,43599.0
25270.28,43599.0
25276.16,43599.0
25282.08,43599.0
25287.93,43599.0
25293.93,43599.0
25299.9,43599.0
25305.84,43599.0
25311.78,43599.0
25317.71,43599.0
25323.58,43599.0
25329.57,43599.0
25335.54,43599.0
25341.42,43599.0
25347.45,43599.0
25353.38,43599.0
25359.26,43599.0
25365.21,43599.0
25371.14,43599.0
25377.1,43599.0
25383.07,43599.0
25388.97,43599.0
25394.89,43599.0
25400.86,43599.0
25406.77,43599.0
25412.79,43599.0
25418.75,43599.0
25424.74,43599.0
25430.69,43599.0
25436.6,43599.0
25442.58,43599.0
25448.5,43599.0
25454.41,43599.0
25460.35,43599.0
25466.3,43599.0
25472.38,43599.0
25478.44,43599.0
25484.46,43599.0
25490.48,43599.0
25496.47,43599.0
25502.4,43599.0
25508.37,43599.0
25514.35,43599.0
25520.27,43599.0
25526.21,43599.0
25532.22,43599.0
25538.16,43599.0
25544.19,43599.0
25550.18,43599.0
25556.09,43599.0
25562.09,43599.0
25568.02,43599.0
25573.95,43599.0
25579.88,43599.0
25585.8,43599.0
25591.69,43599.0
25597.64,43599.0
25603.63,43599.0
25609.61,43599.0
25615.58,43599.0
25621.52,43599.0
25627.46,43599.0
25633.41,43599.0
25639.39,43599.0
25645.37,43599.0
25651.32,43599.0
25657.22,43599.0
25663.16,43599.0
25669.15,43599.0
25675.16,43599.0
25681.1,43599.0
25687.06,43599.0
25692.96,43599.0
25698.91,43599.0
25704.96,43599.0
25710.92,43599.0
25716.86,43599.0
25722.89,43599.0
25728.85,43599.0
25734.79,43599.0
25740.75,43599.0
25746.65,43599.0
25752.63,43599.0
25758.61,43599.0
25764.61,43599.0
25770.47,43599.0
25776.45,43599.0
25782.44,43599.0
25788.34,43599.0
25794.24,43599.0
25800.14,43599.0
25806.12,43599.0
25812.07,43599.0
25818.03,43599.0
25823.98,43599.0
25830.04,43599.0
25836.01,43599.0
25841.95,43599.0
25847.92,43599.0
25853.86,43599.0
25859.78,43599.0
25865.78,43599.0
25871.7,43599.0
25877.64,43599.0
25883.54,43599.0
25889.51,43599.0
25895.42,43599.0
25901.36,43599.0
25907.36,43599.0
25913.26,43599.0
25919.24,43599.0
25925.19,43599.0
25931.04,43599.0
25936.95,43599.0
25942.9,43599.0
25948.88,43599.0
25954.8,43599.0
25960.86,43599.0
25966.78,43599.0
25972.74,43599.0
25978.71,43599.0
25984.65,43599.0
25990.58,43599.0
25996.49,43599.0
26002.47,43599.0
26008.49,43599.0
26014.43,43599.0
26020.35,43599.0
26026.41,43599.0
26032.35,43599.0
26038.25,43599.0
26044.27,43599.0
26050.12,43599.0
26056.05,43599.0
26062.02,43599.0
26067.97,43599.0
26073.87,43599.0
26079.92,43599.0
26085.81,43599.0
26091.72,43599.0
26097.72,43599.0
26103.63,43599.0
26109.54,43599.0
26115.55,43599.0
26121.49,43599.0
26127.47,43599.0
26133.41,43599.0
26139.33,43599.0
26145.28,43599.0
26151.24,43599.0
26157.13,43599.0
26163.07,43599.0
26169.06,43599.0
26174.96,43599.0
26180.93,43599.0
26187.0,43599.0
26192.9,43599.0
26198.84,43599.0
26204.84,43599.0
26210.84,43599.0
26216.78,43599.0
26222.84,43599.0
26228.81,43599.0
26234.75,43599.0
26240.91,43599.0
26246.94,43599.0
26252.89,43599.0
26258.93,43599.0
26264.87,43599.0
26270.87,43599.0
26276.85,43599.0
26282.74,43599.0
26288.66,43599.0
26294.6,43599.0
26300.54,43599.0
26306.55,43599.0
26312.57,43599.0
26318.51,43599.0
26324.44,43599.0
26330.44,43599.0
26336.39,43599.0
26342.31,43599.0
26348.25,43599.0
26354.18,43599.0
26360.12,43599.0
26366.06,43599.0
26371.94,43599.0
26377.89,43599.0
26383.82,43599.0
26389.81,43599.0
26395.77,43599.0
26401.74,43599.0
26407.65,43599.0
26413.55,43599.0
26419.48,43599.0
26425.56,43599.0
26431.46,43599.0
26437.45,43599.0
26443.33,43599.0
26449.28,43599.0
26455.19,43599.0
26461.12,43599.0
26467.02,43599.0
26472.95,43599.0
26478.99,43599.0
26484.89,43599.0
26490.9,43599.0
26496.81,43599.0
26502.73,43599.0
26508.76,43599.0
26514.72,43599.0
26520.66,43599.0
26526.6,43599.0
26532.52,43599.0
26538.46,43599.0
26544.51,43599.0
26550.43,43599.0
26556.33,43599.0
26562.24,43599.0
26568.19,43599.0
26574.08,43599.0
26580.05,43599.0
26585.93,43599.0
26591.81,43599.0
26597.71,43599.0
26603.61,43599.0
26609.59,43599.0
26615.5,43599.0
26621.44,43599.0
26627.37,43599.0
26633.26,43599.0
26639.17,43599.0
26645.14,43599.0
26651.07,43599.0
26656.99,43599.0
26662.99,43599.0
26668.99,43599.0
26674.92,43599.0
26680.91,43599.0
26686.92,43599.0
26692.94,43599.0
26698.82,43599.0
26704.83,43599.0
26710.73,43599.0
26716.68,43599.0
26722.72,43599.0
26728.69,43599.0
26734.67,43599.0
26740.59,43599.0
26746.54,43599.0
26752.4,43599.0
26758.31,43599.0
26764.29,43599.0
26770.15,43599.0
26776.1,43599.0
26782.0,43599.0
26787.96,43599.0
26793.88,43599.0
26799.78,43599.0
26805.68,43599.0
26811.7,43599.0
26817.71,43599.0
26823.74,43599.0
26829.67,43599.0
26835.61,43599.0
26841.51,43599.0
26847.47,43599.0
26853.49,43599.0
26859.44,43599.0
26865.46,43599.0
26871.41,43599.0
26877.35,43599.0
26883.26,43599.0
26889.18,43599.0
26895.14,43599.0
26901.09,43599.0
26907.09,43599.0
26912.96,43599.0
26918.89,43599.0
26924.76,43599.0
26930.84,43599.0
26936.8,43599.0
26942.68,43599.0
26948.58,43599.0
26954.54,43599.0
26960.57,43599.0
26966.54,43599.0
26972.53,43599.0
26978.52,43599.0
26984.45,43599.0
26990.42,43599.0
26996.31,43599.0
27002.28,43599.0
27008.24,43599.0
27014.18,43599.0
27020.1,43599.0
27026.07,43599.0
27032.03,43599.0
27037.92,43599.0
27043.87,43599.0
27049.85,43599.0
27055.82,43599.0
27061.73,43599.0
27067.65,43599.0
27073.6,43599.0
27079.62,43599.0
27085.58,43599.0
27091.55,43599.0
27097.54,43599.0
27103.44,43599.0
27109.39,43599.0
27115.42,43599.0
27121.41,43599.0
27127.3,43599.0
27133.34,43599.0
27139.31,43599.0
27145.34,43599.0
27151.38,43599.0
27157.32,43599.0
27163.43,43599.0
27169.46,43599.0
27175.41,43599.0
27181.37,43599.0
27187.34,43599.0
27193.29,43599.0
27199.26,43599.0
27205.26,43599.0
27211.16,43599.0
27217.09,43599.0
27223.18,43599.0
27229.1,43599.0
27235.01,43599.0
27240.93,43599.0
27246.85,43599.0
27252.81,43599.0
27258.75,43599.0
27264.78,43599.0
27270.69,43599.0
27276.62,43599.0
27282.55,43599.0
27288.45,43599.0
27294.61,43599.0
27300.55,43599.0
27306.69,43599.0
27312.72,43599.0
27318.73,43599.0
27324.65,43599.0
27330.68,43599.0
27336.59,43599.0
27342.52,43599.0
27348.53,43599.0
27354.52,43599.0
27360.53,43599.0
27366.55,43599.0
27372.48,43599.0
27378.51,43599.0
27384.52,43599.0
27390.45,43599.0
27396.35,43599.0
27402.27,43599.0
27408.32,43599.0
27414.25,43599.0
27420.23,43599.0
27426.2,43599.0
27432.15,43599.0
27438.13,43599.0
27444.08,43599.0
27449.97,43599.0
27455.94,43599.0
27462.0,43599.0
27467.93,43582.0
27473.99,43582.0
27480.09,43582.0
27486.05,43529.0
27492.13,43529.0
27498.09,43529.0
27504.07,43529.0
27510.01,43529.0
27516.01,43529.0
27521.99,43529.0
27528.02,43529.0
27534.06,43529.0
27539.99,43529.0
27545.96,43529.0
27551.9,43529.0
27557.86,43529.0
27563.79,43529.0
27569.82,43529.0
27575.78,43529.0
27581.71,43529.0
27587.7,43529.0
27593.58,43529.0
27599.63,43529.0
27605.59,43529.0
27611.57,43529.0
27617.48,43529.0
27623.44,43529.0
27629.34,43529.0
27635.31,43529.0
27641.22,43529.0
27647.1,43529.0
27653.05,43529.0
27658.96,43529.0
27664.92,43529.0
27670.94,43529.0
27676.93,43529.0
27682.86,43529.0
27688.94,43529.0
27694.86,43529.0
27700.92,43529.0
27706.99,43529.0
27712.98,43529.0
27718.92,43529.0
27724.84,43529.0
27730.78,43529.0
27736.68,43529.0
27742.66,43529.0
27748.61,43529.0
27754.59,43529.0
27760.56,43529.0
27766.56,43529.0
27772.48,43529.0
27778.42,43529.0
27784.42,43529.0
27790.32,43529.0
27796.4,43529.0
27802.35,43529.0
27808.3,43529.0
27814.31,43529.0
27820.22,43529.0
27826.16,43529.0
27832.15,43529.0
27838.24,43529.0
27844.29,43529.0
27850.31,43529.0
27856.31,43529.0
27862.3,43529.0
27868.32,43529.0
27874.27,43529.0
27880.27,43529.0
27886.19,43529.0
27892.07,43529.0
27897.99,43529.0
27904.08,43529.0
27910.04,43529.0
27915.97,43529.0
27921.95,43529.0
27927.86,43529.0
27933.81,43529.0
27939.79,43529.0
27945.66,43529.0
27951.64,43529.0
27957.59,43529.0
27963.51,43529.0
27969.45,43529.0
27975.35,43529.0
27981.27,43529.0
27987.3,43529.0
27993.3,43529.0
27999.32,43529.0
28005.33,43529.0
28011.43,43529.0
28017.37,43529.0
28023.27,43529.0
28029.26,43529.0
28035.28,43529.0
28041.17,43529.0
28047.18,43529.0
28053.15,43529.0
28059.1,43529.0
28065.09,43529.0
28071.07,43529.0
28077.02,43529.0
28083.0,43529.0
28088.9,43529.0
28094.87,43529.0
28100.89,43529.0
28106.89,43529.0
28112.85,43529.0
28118.82,43529.0
28124.7,43529.0
28130.73,43529.0
28136.76,43529.0
28142.66,43529.0
28148.61,43529.0
28154.57,43529.0
28160.49,43529.0
28166.48,43529.0
28172.5,43529.0
28178.43,43529.0
28184.4,43529.0
28190.37,43529.0
28196.39,43529.0
28202.3,43529.0
28208.23,43529.0
28214.15,43529.0
28220.09,43529.0
28226.08,43529.0
28232.1,43529.0
28238.05,43529.0
28244.03,43529.0
28250.01,43529.0
28255.89,43529.0
28261.87,43529.0
28267.79,43529.0
28273.65,43529.0
28279.68,43529.0
28285.68,43529.0
28291.61,43529.0
28297.67,43529.0
28303.63,43529.0
28309.64,43529.0
28315.68,43529.0
28321.6,43529.0
28327.57,43529.0
28333.54,43529.0
28339.59,43529.0
28345.59,43529.0
28351.57,43529.0
28357.64,43529.0
28363.6,43529.0
28369.64,43529.0
28375.62,43529.0
28381.61,43529.0
28387.54,43529.0
28393.54,43529.0
28399.6,43529.0
28405.67,43529.0
28411.61,43529.0
28417.61,43529.0
28423.74,43529.0
28429.68,43529.0
28435.57,43529.0
28441.67,43529.0
28447.66,43529.0
28453.55,43529.0
28459.54,43529.0
28465.49,43529.0
28471.42,43529.0
28477.5,43529.0
28483.48,43529.0
28489.62,43529.0
28495.61,43529.0
28501.7,43529.0
28507.62,43529.0
28513.61,43529.0
28519.53,43529.0
28525.57,43529.0
28531.49,43529.0
28537.35,43529.0
28543.36,43529.0
28549.38,43529.0
28555.37,43529.0
28561.33,43529.0
28567.28,43529.0
28573.19,43529.0
28579.15,43529.0
28585.18,43529.0
28591.1,43529.0
28597.02,43529.0
28602.96,43529.0
28609.02,43529.0
28614.89,43529.0
28620.92,43529.0
28626.88,43529.0
28632.81,43529.0
28638.75,43529.0
28644.71,43529.0
28650.76,43529.0
28656.64,43529.0
28662.82,43529.0
28668.78,43529.0
28674.98,43529.0
28680.93,43529.0
28686.96,43529.0
28692.93,43529.0
28698.85,43529.0
28704.93,43529.0
28710.97,43529.0
28716.96,43529.0
28722.91,43529.0
28728.86,43529.0
28734.85,43529.0
28740.78,43529.0
28746.76,43529.0
28752.76,43529.0
28758.8,43529.0
28764.81,43529.0
28770.74,43529.0
28776.65,43529.0
28782.7,43529.0
28788.68,43529.0
28794.71,43529.0
28800.71,43529.0
28806.83,43529.0
28812.8,43529.0
28818.81,43529.0
28824.79,43529.0
28830.75,43529.0
28836.73,43529.0
28842.63,43529.0
28848.58,43529.0
28854.56,43529.0
28860.5,43529.0
28866.5,43529.0
28872.44,43529.0
28878.39,43529.0
28884.31,43529.0
28890.29,43529.0
28896.22,43529.0
28902.21,43529.0
28908.21,43529.0
28914.18,43529.0
28920.1,43529.0
28926.1,43529.0
28932.03,43529.0
28938.05,43529.0
28944.02,43529.0
28949.97,43529.0
28955.9,43529.0
28961.84,43529.0
28967.75,43529.0
28973.69,43529.0
28979.7,43529.0
28985.59,43529.0
28991.62,43529.0
28997.58,43529.0
29003.51,43529.0
29009.66,43529.0
29015.77,43529.0
29021.79,43529.0
29027.76,43529.0
29033.74,43529.0
29039.68,43529.0
29045.61,43529.0
29051.58,43529.0
29057.51,43529.0
29063.44,43529.0
29069.41,43529.0
29075.37,43529.0
29081.35,43529.0
29087.37,43529.0
29093.4,43529.0
29099.35,43529.0
29105.23,43529.0
29111.16,43529.0
29117.15,43529.0
29123.25,43529.0
29129.16,43529.0
29135.14,43529.0
29141.14,43529.0
29147.17,43529.0
29153.12,43529.0
29159.14,43529.0
29165.16,43529.0
29171.07,43529.0
29177.12,43529.0
29183.11,43529.0
29189.16,43529.0
29195.15,43529.0
29201.08,43529.0
29207.08,43529.0
29213.06,43529.0
29218.98,43529.0
29224.88,43529.0
29230.99,43529.0
29236.9,43529.0
29242.84,43529.0
29248.81,43529.0
29254.73,43529.0
29260.71,43529.0
29266.75,43529.0
29272.61,43529.0
29278.63,43529.0
29284.67,43529.0
29290.56,43529.0
29296.6,43529.0
29302.67,43529.0
29308.65,43529.0
29314.65,43529.0
29320.73,43529.0
29326.65,43529.0
29332.55,43529.0
29338.51,43529.0
29344.49,43529.0
29350.39,43529.0
29356.28,43529.0
29362.32,43529.0
29368.32,43529.0
29374.27,43529.0
29380.3,43529.0
29386.23,43529.0
29392.24,43529.0
29398.14,43529.0
29404.3,43529.0
29410.26,43529.0
29416.33,43529.0
29422.4,43529.0
29428.34,43529.0
29434.34,43529.0
29440.26,43529.0
29446.2,43529.0
29452.15,43529.0
29458.08,43529.0
29464.15,43529.0
29470.11,43529.0
29475.99,43529.0
29481.96,43529.0
29487.9,43529.0
29493.81,43529.0
29499.81,43529.0
29505.72,43529.0
29511.71,43529.0
29517.66,43529.0
29523.61,43529.0
29529.54,43529.0
29535.47,43529.0
29541.52,43529.0
29547.52,43529.0
29553.49,43529.0
29559.55,43529.0
29565.44,43529.0
29571.38,43529.0
29577.28,43529.0
29583.22,43529.0
29589.24,43529.0
29595.31,43529.0
29601.27,43529.0
29607.19,43529.0
29613.13,43529.0
29619.04,43529.0
29625.12,43529.0
29631.13,43529.0
29637.1,43529.0
29643.14,43529.0
29649.09,43529.0
29655.2,43529.0
29661.2,43529.0
29667.11,43529.0
29673.17,43529.0
29679.1,43529.0
29685.08,43529.0
29690.96,43529.0
29696.93,43529.0
29702.84,43529.0
29708.77,43529.0
29714.72,43529.0
29720.66,43529.0
